City_ID,City,Lat,Lng,Current Description,Max Temp,Humidity,Cloudiness,Wind Speed,Country
694,Misasi,-3.0,33.0833,broken clouds,68.0,74,67,2.17,TZ
695,Auki,-8.7676,160.7034,scattered clouds,83.3,74,34,2.19,SB
696,Hwange,-18.3693,26.5019,clear sky,47.07,58,0,4.0,ZW
697,Bakel,14.905,-12.4568,few clouds,79.86,32,13,9.64,SN
698,Clyde River,70.4692,-68.5914,overcast clouds,19.63,86,100,13.8,CA
699,Avarua,-21.2078,-159.775,broken clouds,80.65,83,75,5.75,CK
700,Saint-Pierre,-21.3393,55.4781,clear sky,73.9,49,0,4.61,RE
701,Arraial Do Cabo,-22.9661,-42.0278,clear sky,69.8,76,5,14.52,BR
702,Hamilton,39.1834,-84.5333,scattered clouds,60.24,63,40,10.36,US
703,Rikitea,-23.1203,-134.9692,broken clouds,76.15,75,62,15.95,PF
704,Tasiilaq,65.6145,-37.6368,snow,32.16,98,100,13.96,GL
705,Metu,8.3,35.5833,overcast clouds,61.45,93,99,2.3,ET
706,Cape Town,-33.9258,18.4232,clear sky,57.27,94,0,4.61,ZA
707,Butaritari,3.0707,172.7902,light rain,82.4,79,87,14.81,KI
708,Busselton,-33.65,115.3333,overcast clouds,59.79,77,95,22.64,AU
709,Pevek,69.7008,170.3133,broken clouds,37.38,89,84,6.55,RU
710,Kapaa,22.0752,-159.319,broken clouds,80.58,83,75,13.8,US
711,Comodoro Rivadavia,-45.8667,-67.5,clear sky,44.46,45,0,17.27,AR
712,Port Alfred,-33.5906,26.891,broken clouds,59.68,72,65,6.08,ZA
713,Hobart,-42.8794,147.3294,few clouds,59.25,69,20,5.75,AU
714,Hualmay,-11.0964,-77.6139,scattered clouds,63.59,89,50,6.51,PE
715,Thompson,55.7435,-97.8558,scattered clouds,48.36,46,40,4.61,CA
716,Srednekolymsk,67.45,153.6833,overcast clouds,60.44,30,92,10.78,RU
717,Ulaanbaatar,47.9077,106.8832,broken clouds,77.13,14,75,8.95,MN
718,Zhob,31.3411,69.4481,clear sky,79.81,5,0,17.22,PK
719,Churapcha,62.0025,132.4325,scattered clouds,56.64,36,33,2.1,RU
720,Jamestown,42.097,-79.2353,scattered clouds,50.02,96,40,4.61,US
721,Saskylakh,71.9167,114.0833,overcast clouds,33.53,94,100,9.48,RU
722,Kavieng,-2.5744,150.7967,scattered clouds,85.64,61,45,14.43,PG
723,Inuvik,68.3499,-133.7218,broken clouds,27.36,71,75,12.66,CA
724,Norman Wells,65.282,-126.8329,light intensity shower rain,44.64,70,75,4.61,CA
725,Mlowo,-9.0,32.9833,broken clouds,60.28,67,52,2.3,TZ
726,Charters Towers,-20.1,146.2667,scattered clouds,76.05,55,36,5.73,AU
727,Pacific Grove,36.6177,-121.9166,overcast clouds,57.38,85,100,9.22,US
728,Nikolskoye,59.7035,30.7861,overcast clouds,50.88,47,91,5.5,RU
729,Iguguno,-4.5697,34.6275,broken clouds,67.46,65,51,5.44,TZ
730,Kikwit,-5.041,18.8162,light rain,70.86,95,99,1.36,CD
731,Port Elizabeth,-33.918,25.5701,clear sky,50.29,93,0,3.44,ZA
732,North Battleford,52.7834,-108.2847,clear sky,48.29,40,0,5.75,CA
733,Coahuayana,18.7333,-103.6833,scattered clouds,73.71,86,31,0.47,MX
734,Victoria,22.2855,114.1577,overcast clouds,80.96,88,98,13.0,HK
735,Aripuana,-9.1667,-60.6333,few clouds,69.24,79,22,0.85,BR
736,Yar-Sale,66.8333,70.8333,overcast clouds,42.87,80,88,28.72,RU
737,Aklavik,68.2191,-135.0107,overcast clouds,32.45,74,98,11.34,CA
738,Dikson,73.5069,80.5464,overcast clouds,26.44,79,92,12.59,RU
739,Kuching,1.55,110.3333,scattered clouds,89.82,74,40,5.01,MY
740,Ushuaia,-54.8,-68.3,few clouds,35.26,64,20,5.75,AR
741,Hilo,19.7297,-155.09,light rain,77.29,90,100,8.05,US
742,Byron Bay,-28.65,153.6167,light rain,62.71,81,96,12.77,AU
743,Deputatskiy,69.3,139.9,scattered clouds,34.5,91,37,2.66,RU
744,Necochea,-38.5473,-58.7368,overcast clouds,52.61,58,100,8.3,AR
745,Tuktoyaktuk,69.4541,-133.0374,overcast clouds,17.6,86,100,11.5,CA
746,Praya,14.9215,-23.5087,scattered clouds,70.34,73,40,6.91,CV
747,Vung Tau,10.346,107.0843,overcast clouds,83.1,75,96,21.43,VN
748,Mount Isa,-20.7333,139.5,scattered clouds,80.37,32,40,12.66,AU
749,Ambilobe,-13.2,49.05,overcast clouds,77.97,62,91,4.76,MG
750,Mataura,-46.1927,168.8643,broken clouds,53.47,80,83,9.33,NZ
751,Klaksvik,62.2266,-6.589,broken clouds,45.52,84,72,10.4,FO
752,Marawi,7.9986,124.2928,overcast clouds,78.75,79,95,3.4,PH
753,Punta Arenas,-53.15,-70.9167,broken clouds,32.11,86,75,6.91,CL
754,Vaini,-21.2,-175.2,broken clouds,78.96,94,75,5.75,TO
755,Asau,46.4333,26.4,overcast clouds,52.72,89,96,1.52,RO
756,Yellowknife,62.456,-114.3525,light snow,36.12,64,100,5.75,CA
757,Alyangula,-13.8483,136.4192,overcast clouds,84.0,62,96,15.03,AU
758,Petropavlovsk-Kamchatskiy,53.0452,158.6483,broken clouds,43.39,87,75,6.71,RU
759,Araouane,18.9048,-3.5265,clear sky,81.05,26,0,8.14,ML
760,Sioux Lookout,50.1001,-91.917,few clouds,42.87,61,20,4.61,CA
761,Atuona,-9.8,-139.0333,few clouds,79.21,72,19,19.19,PF
762,Bredasdorp,-34.5322,20.0403,broken clouds,53.2,89,56,4.16,ZA
763,Hambantota,6.1241,81.1185,few clouds,88.14,74,20,14.97,LK
764,Binzhou,37.3667,118.0167,scattered clouds,93.43,19,30,7.34,CN
765,Lindi,-10.0,39.7167,scattered clouds,72.68,87,29,4.65,TZ
766,Alekseyevskaya,50.2896,42.1845,overcast clouds,48.81,94,100,11.7,RU
767,Baiyin,36.5583,104.2081,broken clouds,77.72,25,65,9.35,CN
768,Vila Franca Do Campo,37.7167,-25.4333,moderate rain,67.19,98,100,4.79,PT
769,Ketchikan,55.3422,-131.6461,light rain,48.67,93,100,9.22,US
770,Airai,-8.9266,125.4092,scattered clouds,74.07,49,25,5.12,TL
771,Lebu,-37.6167,-73.65,overcast clouds,48.02,79,100,2.64,CL
772,Puerto Ayora,-0.7393,-90.3518,scattered clouds,71.55,96,49,5.7,EC
773,Nanortalik,60.1432,-45.2371,broken clouds,34.2,91,78,10.78,GL
774,Sexsmith,55.35,-118.786,scattered clouds,56.55,33,40,11.5,CA
775,Urumqi,43.801,87.6005,clear sky,76.15,34,0,8.95,CN
776,Mar Del Plata,-38.0023,-57.5575,clear sky,53.94,83,0,3.44,AR
777,Margate,51.3813,1.3862,light rain,58.3,88,99,1.01,GB
778,Quang Ngai,15.1167,108.8,overcast clouds,90.68,57,98,6.33,VN
779,Leningradskiy,69.3833,178.4167,scattered clouds,37.18,92,42,2.01,RU
780,Dingle,10.9995,122.6711,overcast clouds,89.01,61,97,7.43,PH
781,Qaqortoq,60.7167,-46.0333,broken clouds,33.22,91,80,3.0,GL
782,Soe,-9.8607,124.284,overcast clouds,79.57,52,86,9.69,ID
783,Guerrero Negro,27.9769,-114.0611,clear sky,59.41,80,0,12.73,MX
784,Yenagoa,4.9247,6.2642,overcast clouds,74.43,94,100,1.99,NG
785,Scarborough,54.2797,-0.4044,overcast clouds,54.93,88,98,1.99,GB
786,Hirara,24.8,125.2833,broken clouds,80.87,89,75,18.41,JP
787,Binabalian,16.4202,119.9279,overcast clouds,84.87,75,97,15.7,PH
788,Salalah,17.0151,54.0924,broken clouds,84.29,74,75,1.14,OM
789,Aljezur,37.3191,-8.8033,broken clouds,63.12,79,82,10.22,PT
790,Georgetown,5.4112,100.3354,few clouds,93.13,70,20,5.01,MY
791,Puerto Escondido,15.85,-97.0667,clear sky,81.43,78,0,3.44,MX
792,Vezirkopru,41.1436,35.4547,overcast clouds,55.89,65,100,2.15,TR
793,Menongue,-14.6585,17.691,clear sky,45.7,47,0,4.03,AO
794,Mandalgovi,45.7625,106.2708,few clouds,77.29,10,12,13.24,MN
795,Bairiki,1.3292,172.9752,broken clouds,86.0,79,75,8.05,KI
796,Alofi,-19.0595,-169.9187,scattered clouds,80.49,78,40,6.91,NU
797,Tokur,53.1333,132.9,moderate rain,36.0,99,100,3.31,RU
798,Karla,59.3723,24.9275,clear sky,46.36,71,0,1.14,EE
799,Mouila,-1.8685,11.0559,broken clouds,68.67,96,60,0.78,GA
800,Samarai,-10.6167,150.6667,few clouds,83.23,72,17,9.71,PG
801,Isangel,-19.55,169.2667,scattered clouds,79.23,79,36,9.48,VU
802,Torbay,47.6666,-52.7314,broken clouds,52.57,60,75,17.27,CA
803,Riachao Das Neves,-11.7461,-44.91,overcast clouds,73.47,56,97,2.71,BR
804,Cabo San Lucas,22.8909,-109.9124,broken clouds,74.5,67,76,1.99,MX
805,Bluff,-46.6,168.3333,overcast clouds,53.8,76,99,27.89,NZ
806,Buala,-8.145,159.5921,light rain,84.33,71,38,3.2,SB
807,Colac,-38.3333,143.5833,clear sky,62.17,50,1,1.77,AU
808,Sorland,67.667,12.6934,overcast clouds,44.46,90,88,12.66,NO
809,Barrow,71.2906,-156.7887,overcast clouds,24.82,86,100,10.36,US
810,Cayenne,4.9333,-52.3333,broken clouds,81.09,1,75,1.99,GF
811,Qaanaaq,77.484,-69.3632,overcast clouds,28.63,84,100,8.3,GL
812,Salta,-24.7859,-65.4117,clear sky,46.58,86,0,4.61,AR
813,Constitucion,-35.3333,-72.4167,overcast clouds,50.99,93,100,9.33,CL
814,Yerbogachen,61.2767,108.0108,scattered clouds,66.04,46,34,6.46,RU
815,Kaitangata,-46.2817,169.8464,overcast clouds,51.17,72,100,16.02,NZ
816,The Valley,18.217,-63.0578,overcast clouds,80.46,76,87,15.79,AI
817,North Augusta,33.5018,-81.9651,clear sky,73.71,91,0,5.75,US
818,Cabatuan,10.8794,122.486,overcast clouds,87.98,61,98,9.31,PH
819,Sao Joao Da Barra,-21.6403,-41.0511,few clouds,69.15,74,22,4.7,BR
820,Takoradi,4.8845,-1.7554,overcast clouds,73.44,93,88,7.49,GH
821,Henties Bay,-22.116,14.2845,clear sky,61.88,49,3,4.03,NA
822,New Norfolk,-42.7826,147.0587,clear sky,58.91,60,8,1.07,AU
823,Beringovskiy,63.05,179.3167,overcast clouds,41.94,72,93,9.19,RU
824,Quibor,9.9287,-69.6201,clear sky,70.2,75,1,5.73,VE
825,Albany,42.6001,-73.9662,overcast clouds,59.63,81,97,3.0,US
826,Najran,17.4924,44.1277,scattered clouds,75.85,10,36,1.99,SA
827,Hithadhoo,-0.6,73.0833,overcast clouds,83.5,74,100,10.27,MV
828,Beloha,-25.1667,45.05,clear sky,67.66,64,10,4.61,MG
829,Alugan,12.2188,125.4808,broken clouds,84.61,70,70,11.39,PH
830,Hovd,48.0056,91.6419,few clouds,78.67,13,21,15.55,MN
831,Merauke,-8.4667,140.3333,scattered clouds,84.81,72,34,13.73,ID
832,Bethel,41.3712,-73.414,clear sky,69.89,77,0,0.0,US
833,Mahebourg,-20.4081,57.7,scattered clouds,75.49,78,40,10.36,MU
834,Cap Malheureux,-19.9842,57.6142,clear sky,75.47,74,0,3.0,MU
835,Oranjemund,-28.55,16.4333,scattered clouds,55.98,73,31,6.78,NA
836,Sinazongwe,-17.2614,27.4618,clear sky,56.55,55,0,9.06,ZM
837,Codrington,-38.2667,141.9667,clear sky,63.95,49,0,4.05,AU
838,Nelson Bay,-32.7167,152.15,light rain,66.0,84,98,1.99,AU
839,Prince Rupert,54.3161,-130.3201,light rain,48.29,85,100,24.16,CA
840,Chara,56.9064,118.2631,overcast clouds,59.07,37,86,5.61,RU
841,Kodiak,57.79,-152.4072,light rain,45.91,87,100,17.27,US
842,Sume,-7.6717,-36.88,clear sky,64.99,93,6,5.97,BR
843,Usvyaty,55.7456,30.7533,clear sky,44.33,52,4,7.25,RU
844,Ancud,-41.8697,-73.8203,light rain,48.33,79,84,19.42,CL
845,Severo-Kurilsk,50.6789,156.125,overcast clouds,41.65,97,100,14.38,RU
846,Kruisfontein,-34.0033,24.7314,overcast clouds,54.28,69,93,4.09,ZA
847,Tessalit,20.1986,1.0114,clear sky,81.68,34,3,11.68,ML
848,Tuatapere,-46.1333,167.6833,broken clouds,50.27,78,56,10.98,NZ
849,Cockburn Town,21.4612,-71.1419,clear sky,79.38,78,2,19.73,TC
850,Chapais,49.7834,-74.8492,scattered clouds,33.58,96,30,4.56,CA
851,Komsomolskiy,40.4272,71.7189,overcast clouds,61.52,51,99,6.91,UZ
852,Provideniya,64.3833,-173.3,clear sky,53.71,54,0,11.18,RU
853,Yongan,39.6957,113.6871,overcast clouds,72.54,30,100,7.67,CN
854,Awbari,26.5921,12.7805,broken clouds,72.79,11,79,12.01,LY
855,Ribeira Grande,38.5167,-28.7,overcast clouds,63.93,93,100,4.23,PT
856,San Patricio,28.017,-97.5169,few clouds,78.69,84,20,4.68,US
857,Pitimbu,-7.4706,-34.8086,scattered clouds,75.79,88,45,12.37,BR
858,Iqaluit,63.7506,-68.5145,light snow,19.13,79,100,20.71,CA
859,Turukhansk,65.8167,87.9833,broken clouds,65.41,41,53,14.32,RU
860,Fazilka,30.4,74.0333,scattered clouds,99.32,28,30,20.04,IN
861,Lovozero,68.005,35.0117,clear sky,32.56,62,3,5.88,RU
862,Saint-Philippe,-21.3585,55.7679,few clouds,72.99,72,24,9.35,RE
863,Touba,8.2833,-7.6833,overcast clouds,68.29,98,93,3.24,CI
864,Luocheng,29.3848,104.0286,broken clouds,79.54,52,55,3.94,CN
865,Upernavik,72.7868,-56.1549,overcast clouds,32.52,75,99,19.86,GL
866,Plettenberg Bay,-34.0527,23.3716,broken clouds,57.94,62,76,3.85,ZA
867,Kirakira,-10.4544,161.9205,few clouds,83.68,75,22,3.96,SB
868,Loiza,18.4313,-65.8802,scattered clouds,81.07,83,40,12.66,PR
869,College,64.8569,-147.8028,few clouds,62.58,31,20,17.27,US
870,Antalaha,-14.9003,50.2788,light rain,76.12,77,56,8.99,MG
871,Ondangwa,-17.9167,15.95,clear sky,37.4,44,0,3.44,NA
872,Namanga,-2.5433,36.7905,overcast clouds,66.34,70,87,5.37,KE
873,Encarnacion,-27.3333,-55.9,clear sky,57.72,88,0,2.3,PY
874,Labuhan,-6.8844,112.2051,scattered clouds,87.46,62,43,13.13,ID
875,Lishan,31.8576,113.2951,clear sky,84.63,41,0,7.25,CN
876,Birjand,32.8663,59.2211,clear sky,70.27,14,0,4.61,IR
877,Cervo,43.6702,-7.4101,broken clouds,55.96,82,81,8.01,ES
878,Luderitz,-26.6481,15.1594,few clouds,60.82,55,14,6.64,NA
879,Kungsbacka,57.4872,12.0761,overcast clouds,50.32,92,100,11.01,SE
880,Avrille,47.5,-0.5833,light rain,61.77,92,98,9.01,FR
881,Sherlovaya Gora,50.5667,116.25,light rain,62.6,31,99,11.72,RU
882,Malanville,11.8685,3.3899,light rain,80.38,67,100,1.41,BJ
883,Bengkulu,-3.8004,102.2655,broken clouds,84.97,67,66,6.6,ID
884,Iralaya,15.0,-83.2333,overcast clouds,80.46,78,100,16.37,HN
885,Sosnovo-Ozerskoye,52.5249,111.5418,broken clouds,56.23,39,59,3.89,RU
886,Kununurra,-15.7667,128.7333,broken clouds,89.58,25,83,8.05,AU
887,Mega,4.05,38.3,overcast clouds,60.21,90,86,12.57,ET
888,Newberg,45.3001,-122.9732,clear sky,65.64,58,0,5.75,US
889,Onega,63.9061,38.1404,broken clouds,38.34,55,55,14.2,RU
890,Vestmannaeyjar,63.4427,-20.2734,clear sky,48.15,86,3,9.64,IS
891,Faanui,-16.4833,-151.75,few clouds,81.18,69,15,15.5,PF
892,Hermanus,-34.4187,19.2345,broken clouds,58.28,84,77,8.08,ZA
893,Marystown,47.1666,-55.1483,few clouds,49.86,100,24,10.33,CA
894,Nago,26.5881,127.9761,light rain,75.63,79,100,13.53,JP
895,Longyearbyen,78.2186,15.6401,broken clouds,35.44,87,75,3.44,SJ
896,Bambous Virieux,-20.3428,57.7575,scattered clouds,75.45,78,40,10.36,MU
897,Villaviciosa,43.4813,-5.4357,overcast clouds,58.15,90,100,3.13,ES
898,Wagar,16.1525,36.2032,clear sky,91.51,19,1,7.58,SD
899,San Cristobal,7.7669,-72.225,few clouds,73.58,88,12,3.04,VE
900,Vagamo,61.8751,9.0967,overcast clouds,47.7,94,100,7.4,NO
901,Piacabucu,-10.4056,-36.4344,few clouds,75.25,81,14,9.8,BR
902,Trat,12.5,102.5,overcast clouds,86.2,94,100,8.48,TH
903,Port Lincoln,-34.7333,135.8667,few clouds,66.52,63,16,13.29,AU
904,Boa Vista,2.8197,-60.6733,broken clouds,75.18,88,75,1.14,BR
905,Bulgan,48.8125,103.5347,overcast clouds,78.46,14,99,13.02,MN
906,Yumen,40.2833,97.2,few clouds,85.15,13,21,33.46,CN
907,Sylacauga,33.1732,-86.2516,broken clouds,72.18,88,75,3.44,US
908,Moorhead,46.8739,-96.7676,clear sky,47.98,64,0,5.75,US
909,Bitung,1.4451,125.1824,overcast clouds,88.65,79,100,3.62,ID
910,Lahaina,20.8783,-156.6825,clear sky,80.6,85,9,11.12,US
911,Colares,38.7992,-9.4469,clear sky,60.76,76,9,25.01,PT
912,Phan Thiet,10.9333,108.1,overcast clouds,83.91,72,100,13.42,VN
913,Escanaba,45.7453,-87.0646,mist,41.31,98,0,1.01,US
914,Shemonaikha,50.6328,81.9056,overcast clouds,63.5,33,100,11.3,KZ
915,Takestan,36.0696,49.6959,few clouds,69.93,18,21,6.73,IR
916,Cidreira,-30.1811,-50.2056,broken clouds,58.24,81,68,6.89,BR
917,Nortelandia,-14.4547,-56.8028,scattered clouds,64.18,62,36,2.82,BR
918,Victor Harbor,-35.5667,138.6167,scattered clouds,71.67,56,36,8.5,AU
919,Kamaishi,39.2667,141.8833,moderate rain,60.3,78,99,2.15,JP
920,Unity,52.4501,-109.1682,scattered clouds,46.26,45,42,8.97,CA
921,Vao,-22.6667,167.4833,few clouds,70.72,86,16,27.72,NC
922,Kavaratti,10.5669,72.642,heavy intensity rain,82.78,81,100,17.07,IN
923,Batemans Bay,-35.7167,150.1833,light rain,58.1,71,94,4.0,AU
924,Vila Velha,-20.3297,-40.2925,broken clouds,66.15,94,75,3.44,BR
925,Bezhetsk,57.7851,36.6965,overcast clouds,40.57,59,89,11.03,RU
926,Vostok,46.4856,135.8833,broken clouds,65.21,41,67,5.46,RU
927,Hastings,50.8552,0.5729,light rain,56.95,90,100,9.73,GB
928,Castro,-24.7911,-50.0119,overcast clouds,47.73,84,98,2.66,BR
929,East London,-33.0153,27.9116,clear sky,54.54,94,0,5.75,ZA
930,Workington,54.6425,-3.5441,overcast clouds,50.81,96,100,8.72,GB
931,Rio Gallegos,-51.6226,-69.2181,scattered clouds,32.05,80,40,13.4,AR
932,Bandarbeyla,9.4942,50.8122,overcast clouds,87.89,58,100,21.21,SO
933,Nyrsko,49.2939,13.1435,overcast clouds,60.26,70,93,2.64,CZ
934,Akola,20.7333,77.0,clear sky,90.1,42,0,17.0,IN
935,Roma,43.2128,-75.4557,broken clouds,54.95,91,75,8.05,US
936,Taber,49.8167,-112.1518,broken clouds,53.8,39,72,2.3,CA
937,George,-33.963,22.4617,clear sky,49.55,87,0,4.61,ZA
938,Belmonte,-15.8631,-38.8828,broken clouds,70.77,80,59,7.45,BR
939,Bathsheba,13.2167,-59.5167,few clouds,81.21,78,20,12.66,BB
940,Portland,45.5234,-122.6762,overcast clouds,66.15,56,100,6.91,US
941,Broken Hill,-31.95,141.4333,clear sky,65.89,49,0,10.29,AU
942,Kieta,-6.2167,155.6333,scattered clouds,84.02,71,32,4.47,PG
943,Qiongshan,20.0058,110.3542,scattered clouds,89.58,66,40,8.95,CN
944,Elizabeth City,36.2946,-76.2511,clear sky,75.22,86,0,10.36,US
945,Saldanha,-33.0117,17.9442,overcast clouds,48.25,89,99,3.8,ZA
946,Sept-Iles,50.2001,-66.3821,overcast clouds,50.52,88,100,12.66,CA
947,Chuy,-33.6971,-53.4616,scattered clouds,50.49,88,28,4.83,UY
948,Korla,41.7597,86.1469,overcast clouds,87.75,14,100,16.64,CN
949,Barranca,-10.75,-77.7667,scattered clouds,63.52,86,47,5.23,PE
950,Pili,13.5833,123.3,broken clouds,89.94,58,67,5.99,PH
951,Monopoli,40.9559,17.2896,overcast clouds,69.71,64,86,2.37,IT
952,Bosaso,11.2842,49.1816,clear sky,87.78,62,0,10.36,SO
953,Coquimbo,-29.9533,-71.3436,clear sky,53.33,100,0,2.3,CL
954,Ajdovscina,45.886,13.9095,overcast clouds,67.44,98,100,3.96,SI
955,Kerema,-7.9631,145.7785,scattered clouds,84.13,75,48,7.76,PG
956,Kondinskoye,59.6481,67.41,light rain,49.12,67,51,17.0,RU
957,Inirida,3.8653,-67.9239,overcast clouds,72.21,99,100,2.42,CO
958,Maceio,-9.6658,-35.7353,broken clouds,74.64,88,75,4.61,BR
959,Sakakah,29.9697,40.2064,few clouds,69.37,28,11,18.75,SA
960,Progreso,21.2833,-89.6667,overcast clouds,84.31,74,100,15.73,MX
961,Karratha,-20.7377,116.8463,overcast clouds,72.19,78,100,4.94,AU
962,Sainte-Marie,-20.8968,55.5496,scattered clouds,74.41,70,35,12.66,RE
963,Roald,62.5833,6.1333,broken clouds,58.12,67,75,10.36,NO
964,Fortuna,40.5982,-124.1573,overcast clouds,51.93,93,100,8.05,US
965,Sao Sebastiao,-23.76,-45.4097,scattered clouds,62.87,89,29,4.56,BR
966,Miles City,46.4083,-105.8406,broken clouds,54.57,50,75,5.75,US
967,Hailey,43.5196,-114.3153,clear sky,40.87,80,0,0.0,US
968,Ornskoldsvik,63.2909,18.7153,broken clouds,41.95,100,75,0.0,SE
969,Ilyich,40.8464,68.5067,few clouds,68.04,38,21,1.59,KZ
970,Berlevag,70.8578,29.0864,overcast clouds,40.95,81,100,6.91,NO
971,Bamiantong,44.9333,130.5333,scattered clouds,80.24,27,39,6.55,CN
972,General Roca,-39.0333,-67.5833,overcast clouds,45.63,44,92,7.16,AR
973,Ixtapa,20.7,-105.2,scattered clouds,76.23,83,40,5.75,MX
974,Dongsheng,39.8161,109.9776,clear sky,71.38,34,1,3.47,CN
975,Carutapera,-1.195,-46.02,scattered clouds,73.22,95,39,2.86,BR
976,Sao Filipe,14.8961,-24.4956,clear sky,70.75,73,8,6.08,CV
977,Carnarvon,-24.8667,113.6333,clear sky,73.45,53,8,18.21,AU
978,Tommot,58.9564,126.2925,light rain,57.0,56,82,8.57,RU
979,Praia,14.9215,-23.5087,scattered clouds,70.34,73,40,6.91,CV
980,Coihaique,-45.5752,-72.0662,light rain,34.41,93,100,4.61,CL
981,Namibe,-15.1961,12.1522,clear sky,68.16,64,3,3.09,AO
982,Rawson,-43.3002,-65.1023,clear sky,45.91,50,3,19.22,AR
983,Khatanga,71.9667,102.5,overcast clouds,34.83,66,94,14.43,RU
984,Coracora,-15.0333,-73.7833,scattered clouds,43.12,42,27,4.63,PE
985,Oyama,36.3,139.8,scattered clouds,76.59,39,48,7.54,JP
986,Adet,11.2644,37.4888,scattered clouds,67.5,52,50,2.3,ET
987,Juodupe,56.0833,25.6167,overcast clouds,46.85,63,100,4.97,LT
988,Bukama,-9.2,25.85,overcast clouds,67.87,79,94,2.84,CD
989,Yelatma,54.9675,41.7508,broken clouds,39.69,60,78,9.42,RU
990,Arandis,-22.4167,14.9667,scattered clouds,62.17,25,36,17.54,NA
991,Suoyarvi,62.0833,32.35,few clouds,38.77,46,11,8.1,RU
992,Nauta,-4.5061,-73.5757,broken clouds,72.57,87,62,1.88,PE
993,Saint George,37.1041,-113.5841,clear sky,75.79,14,0,4.61,US
994,Zhezkazgan,47.8043,67.7144,clear sky,64.38,19,0,17.9,KZ
995,Matagami,49.7502,-77.6328,overcast clouds,39.31,87,100,0.0,CA
996,Funadhoo,6.15,73.2667,broken clouds,83.79,77,70,13.82,MV
997,Umm Kaddadah,13.6017,26.6876,scattered clouds,76.82,19,37,12.88,SD
998,San Quintin,30.4833,-115.95,clear sky,58.87,90,1,8.86,MX
999,Enterprise,36.0252,-115.2419,broken clouds,83.5,12,75,9.22,US
1000,Cabedelo,-6.9811,-34.8339,broken clouds,75.87,89,52,12.15,BR
1001,Haradok,55.4624,29.9816,broken clouds,42.91,55,61,7.81,BY
1002,Mehamn,71.0357,27.8492,broken clouds,40.91,82,81,5.3,NO
1003,Dolores Hidalgo,21.1561,-100.9308,few clouds,68.86,63,14,5.75,MX
1004,Ponta Do Sol,32.6667,-17.1,scattered clouds,66.7,76,28,5.08,PT
1005,Sao Felix Do Xingu,-6.6447,-51.995,clear sky,68.88,90,0,1.21,BR
1006,Adrar,20.5022,-10.0711,broken clouds,84.72,19,72,5.91,MR
1007,Sinnamary,5.3833,-52.95,broken clouds,75.92,88,82,3.91,GF
1008,Puro,12.4841,123.3827,overcast clouds,86.14,64,98,3.98,PH
1009,Rocha,-34.4833,-54.3333,scattered clouds,47.35,91,43,7.05,UY
1010,Chimbote,-9.0853,-78.5783,clear sky,62.82,92,5,7.4,PE
1011,Mason City,43.1536,-93.201,clear sky,47.32,60,0,0.0,US
1012,San Marcos,33.1434,-117.1661,overcast clouds,60.15,84,100,4.61,US
1013,Zigong,29.3416,104.7769,overcast clouds,78.4,58,92,3.83,CN
1014,Gamba,-2.65,10.0,overcast clouds,73.81,81,90,4.79,GA
1015,Taoudenni,22.6783,-3.9836,clear sky,86.61,10,0,8.32,ML
1016,Ostrovnoy,68.0531,39.5131,broken clouds,32.2,73,60,16.02,RU
1017,Belaya Gora,68.5333,146.4167,broken clouds,56.08,36,60,3.04,RU
1018,Katsuura,35.1333,140.3,broken clouds,67.24,74,64,16.98,JP
1019,Shache,38.4167,77.2406,moderate rain,66.7,34,100,17.18,CN
1020,Chokurdakh,70.6333,147.9167,overcast clouds,34.65,100,100,6.24,RU
1021,Oranjestad,12.524,-70.027,few clouds,80.55,74,20,21.85,AW
1022,Otane,-39.8833,176.6333,scattered clouds,56.01,80,45,0.85,NZ
1023,Sinjar,36.3209,41.8754,few clouds,65.62,44,11,16.75,IQ
1024,Poum,-20.2333,164.0167,scattered clouds,76.64,77,28,22.35,NC
1025,Ayan,56.45,138.1667,broken clouds,34.52,90,84,12.66,RU
1026,Talnakh,69.4865,88.3972,overcast clouds,34.21,95,100,3.18,RU
1027,Faya,18.3851,42.4509,clear sky,70.32,18,1,1.99,SA
1028,Meckenheim,50.6333,7.0167,overcast clouds,62.73,79,100,1.99,DE
1029,Bentiu,9.2333,29.8333,broken clouds,81.52,66,76,3.09,SS
1030,Novokayakent,42.3937,47.9861,clear sky,66.16,62,2,11.23,RU
1031,Benguela,-12.5763,13.4055,clear sky,68.11,70,6,4.32,AO
1032,Arinos,-15.9169,-46.1056,clear sky,58.6,71,0,2.01,BR
1033,Moroto,2.5345,34.6666,light rain,69.66,73,41,3.0,UG
1034,Riyadh,24.6877,46.7219,clear sky,86.14,6,0,13.58,SA
1035,Ust-Tsilma,65.441,52.1498,snow,32.25,95,100,11.5,RU
1036,Hasanabad,36.5465,61.0543,clear sky,70.02,43,0,11.5,IR
1037,Hasaki,35.7333,140.8333,broken clouds,72.28,72,63,11.48,JP
1038,Waingapu,-9.6567,120.2641,scattered clouds,86.47,62,27,13.85,ID
1039,Husavik,66.0449,-17.3389,overcast clouds,37.69,96,100,4.41,IS
1040,Tukrah,32.5341,20.5791,clear sky,66.36,44,0,5.68,LY
1041,Skeldon,5.8833,-57.1333,overcast clouds,72.5,97,100,3.2,GY
1042,Vitre,48.1178,-1.2058,light rain,60.62,96,98,15.66,FR
